17.949268579483032,472,1,472
27.136159896850586,801,0.9997552000000081,1273
20.73106288909912,603,0.9992125000000259,1876
10.792665958404541,319,0.9989254000000354,2195
22.216395139694214,643,0.9983458000000545,2839
6.963972568511963,209,0.9981577000000607,3048
25.501636505126953,766,0.9974674000000834,3815
18.35717272758484,542,0.9969751000000996,4362
14.2186758518219,426,0.9965908000001122,4789
15.979824542999268,479,0.9961570000001265,5271
28.6190128326416,859,0.9953812000001521,6133
29.839207410812378,891,0.9945721000001787,7032
17.819634437561035,534,0.9940888000001946,7569
9.128141641616821,275,0.9938413000002028,7844
12.66635274887085,380,0.9934975000002141,8226
21.141624212265015,634,0.992924200000233,8863
21.960240125656128,659,0.9923284000002526,9525
16.40301012992859,478,0.9918964000002668,10005
17.344882488250732,523,0.9914248000002823,10529
27.874205589294434,830,0.9906697000003072,11368
20.010111808776855,599,0.990127000000325,11971
8.464221000671387,253,0.9898975000003326,12226
9.125618696212769,270,0.9896500000003408,12501
39.964691162109375,1191,0.9885646000003765,13707
25.22949528694153,748,0.987880600000399,14467
15.54374647140503,465,0.9874603000004128,14934
27.56279730796814,826,0.9867124000004375,15765
29.992422342300415,892,0.9858970000004643,16671
20.665700674057007,611,0.9853381000004827,17292
21.150198221206665,627,0.9847639000005016,17930
18.6075177192688,557,0.9842581000005183,18492
43.24984526634216,1285,0.983082700000557,19798
14.333682775497437,410,0.9827065000005694,20216
12.17027497291565,357,0.9823780000005802,20581
8.790630102157593,257,0.982140400000588,20845
10.646379470825195,314,0.9818524000005975,21165
11.636132717132568,341,0.9815374000006079,21515
5.180701017379761,155,0.9813970000006125,21671
66.96740007400513,1991,0.9795763000006724,23694
19.9431049823761,596,0.9790336000006903,24297
10.937008142471313,321,0.9787375000007,24626
35.15092611312866,1034,0.9777826000007315,25687
25.174338817596436,747,0.977098600000754,26447
19.34379506111145,577,0.9765721000007713,27032
19.65072751045227,579,0.9760393000007889,27624
19.007349729537964,558,0.9755245000008058,28196
11.246716022491455,332,0.9752203000008158,28534
8.512329816818237,249,0.9749899000008234,28790
11.53741455078125,337,0.9746785000008337,29136
11.757934093475342,344,0.9743590000008442,29491
28.77146077156067,830,0.9735904000008695,30345
14.704330205917358,434,0.9731908000008826,30789
24.36204767227173,721,0.9725293000009044,31524
44.58010673522949,1316,0.9713197000009443,32868
14.009214162826538,415,0.9709399000009568,33290
25.227630615234375,745,0.9702550000009793,34051
22.914021968841553,660,0.9696340000009998,34741
11.78125,344,0.9693145000010103,35096
26.65345001220703,783,0.9685900000010341,35901
15.08912205696106,440,0.9681814000010476,36355
21.98209238052368,637,0.9675856000010672,37017
11.07850432395935,323,0.9672850000010771,37351
19.673272609710693,573,0.9667522000010946,37943
35.79912304878235,1042,0.9657820000011266,39021
11.71092963218689,338,0.9654634000011371,39375
20.718448400497437,605,0.9649018000011556,39999
23.04722285270691,649,0.9642988000011754,40669
20.465038061141968,601,0.9637444000011937,41285
12.619927883148193,360,0.9634024000012049,41665
23.71751618385315,693,0.9627580000012261,42381
19.389913320541382,561,0.9622306000012435,42967
15.793008804321289,456,0.9618031000012576,43442
19.23598623275757,559,0.9612811000012748,44022
29.364225149154663,857,0.960482800001301,44909
33.23640823364258,976,0.9595801000013308,45912
11.197394132614136,317,0.9592759000013408,46250
19.01046895980835,538,0.9587593000013578,46824
9.203141450881958,269,0.958510000001366,47101
53.72614812850952,1557,0.957050200001414,48723
25.7874276638031,747,0.956351800001437,49499
18.45066261291504,522,0.955865800001453,50039
26.433412075042725,760,0.9551512000014766,50833
39.16958522796631,1116,0.9540874000015116,52015
26.317185401916504,745,0.9533719000015352,52810
22.93233323097229,655,0.9527491000015557,53502
24.577491998672485,708,0.9520804000015777,54245
12.486460208892822,359,0.9517411000015888,54622
12.410761594772339,352,0.9514054000015999,54995
55.116966247558594,1581,0.9499051000016493,56662
9.622936248779297,277,0.9496441000016579,56952
27.991613149642944,797,0.9488836000016829,57797
65.02681469917297,1852,0.9471151000017412,59762
19.76042938232422,549,0.9465904000017584,60345
11.500166416168213,324,0.9462781000017687,60692
23.037055492401123,662,0.9456526000017893,61387
22.06209969520569,620,0.945055900001809,62050
29.333525896072388,838,0.9442585000018352,62936
14.837204694747925,418,0.9438580000018484,63381
25.19101047515869,720,0.9431731000018709,64142
26.93404984474182,774,0.942441400001895,64955
20.54907536506653,582,0.9418852000019133,65573
10.17178201675415,281,0.9416089000019224,65880
15.463078022003174,437,0.9411895000019362,66346
21.875567197799683,619,0.9405955000019558,67006
31.204694032669067,886,0.9397477000019837,67948
13.026270151138306,371,0.9393985000019952,68336
24.140751123428345,667,0.9387523000020165,69054
24.761908292770386,699,0.9380800000020386,69801
17.000452041625977,472,0.9376309000020534,70300
19.61508059501648,562,0.937097200002071,70893
17.020627975463867,478,0.9366346000020862,71407
21.53432011604309,600,0.9360487000021055,72058
28.921066761016846,817,0.9352639000021313,72930
18.41454577445984,530,0.9347635000021478,73486
21.617883682250977,607,0.9341776000021671,74137
11.113550901412964,312,0.933875200002177,74473
15.013651132583618,422,0.9334675000021905,74926
20.823251485824585,582,0.9329023000022091,75554
23.306387424468994,659,0.9322696000022299,76257
13.228700876235962,376,0.9319105000022417,76656
29.256962060928345,811,0.9311185000022678,77536
17.1842041015625,483,0.9306532000022831,78053
10.889572620391846,303,0.9303589000022928,78380
27.890612363815308,793,0.9296020000023177,79221
26.595778465270996,715,0.928896400002341,80005
25.06772470474243,666,0.9282520000023622,80721
8.722302436828613,219,0.9280333000023694,80964
17.5965518951416,458,0.9275860000023841,81461
20.395318269729614,534,0.9270694000024011,82035
29.660822868347168,787,0.9263071000024262,82882
28.041794300079346,764,0.9255718000024504,83699
30.3693687915802,811,0.9247681000024769,84592
35.390464782714844,961,0.9238267000025079,85638
10.881829977035522,295,0.9235378000025174,85959
11.611546039581299,307,0.9232318000025275,86299
19.44662046432495,527,0.9227215000025443,86866
16.050520420074463,429,0.922304800002558,87329
22.31532073020935,603,0.921727000002577,87971
11.294213056564331,296,0.9214408000025864,88289
18.587650299072266,492,0.9209629000026022,88820
23.253408193588257,612,0.9203680000026218,89481
8.086812734603882,207,0.9201637000026285,89708
14.01536774635315,356,0.9198172000026399,90093
27.826122283935547,732,0.9191026000026634,90887
32.06272506713867,858,0.9182665000026909,91816
22.63639545440674,594,0.9176788000027103,92469
16.0901460647583,446,0.9172459000027245,92950
13.776132106781006,373,0.9168733000027368,93364
16.179834127426147,447,0.9164350000027512,93851
35.694435119628906,990,0.9154675000027831,94926
26.221558332443237,727,0.9147547000028066,95718
14.120122909545898,387,0.9143722000028192,96143
11.636267900466919,317,0.9140572000028295,96493
22.87502956390381,604,0.9134596000028492,97157
18.59821891784668,512,0.9129664000028654,97705
18.621818780899048,525,0.912462400002882,98265
19.748860836029053,552,0.9119260000028997,98861
14.956265211105347,408,0.911521000002913,99311
14.039541482925415,387,0.9111403000029256,99734
33.71739077568054,916,0.9102385000029553,100736
10.894952774047852,294,0.909942400002965,101065
30.89468288421631,845,0.9091081000029925,101992
15.638217210769653,430,0.9086842000030064,102463
22.80113935470581,614,0.9080677000030267,103148
29.79376983642578,780,0.9072937000030522,104008
11.892411708831787,314,0.9069841000030624,104352
11.393993377685547,305,0.9066862000030722,104683
12.33742904663086,323,0.9063622000030829,105043
20.21368980407715,545,0.9058312000031004,105633
26.209028959274292,702,0.905141800003123,106399
14.990370035171509,397,0.904748500003136,106836
